filename,DS_TYPENAME,size_node,RECLAIM,ALLOC,POOL,MILLIS_TO_RUN,INS,DEL,RQ,RQSIZE,MAXKEY,PREFILL_THREADS,TOTAL_THREADS,WORK_THREADS,RQ_THREADS,INSERT_FUNC,threads_final_keysum,threads_final_size,final_keysum,final_size,validate_result,tree_stats_height,tree_stats_numInternals,tree_stats_numLeaves,tree_stats_numNodes,tree_stats_numKeys,tree_stats_avgDegreeInternal,tree_stats_avgDegreeLeaves,tree_stats_avgKeyDepth,tree_stats_sizeInBytes,sum_num_try_rebuild_at_depth_by_index,sum_num_complete_rebuild_at_depth_by_index,sum_num_help_subtree_total,first_thread_announced_epoch_by_index,sum_duration_all_ops_total,sum_duration_markAndCount_total,sum_duration_wastedWorkBuilding_total,sum_duration_buildAndReplace_total,sum_duration_rotateAndFree_total,sum_duration_traverseAndRetire_total,total_find,total_rq,total_updates,total_queries,total_ops,find_throughput,rq_throughput,update_throughput,query_throughput,total_throughput,PAPI_L2_TCM,PAPI_L3_TCM,PAPI_TOT_CYC,PAPI_RES_STL,maxresident_mb,prefill_elapsed_ms
istree_exp9_zipf/step10049.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,144,144,144,0,insertIfAbsent,5451615360227492,54516031,5451615360227492,54516031,success,10,1055256,7262838,8318094,54516031,7.88254,7.50616,9,1730163552,,,,280 13864,,,,,,,1228893550,0,136532612,1228893550,1365426162,40963118,0,4551087,40963118,45514205,88.931,50.4682,8691.07,,4673,903
istree_exp9_zipf/step10050.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,190,190,190,0,insertIfAbsent,6087027408791772,60875753,6087027408791772,60875753,success,10,1189240,8185296,9374536,60875753,7.8828,7.43721,9,1949903488,,,,252 10452,,,,,,,1499746782,0,166643270,1499746782,1666390052,49991559,0,5554775,49991559,55546335,90.2218,51.7233,9401.14,,5030,998
istree_exp9_zipf/step10051.txt,bronson_pext_bst_occ,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,24,24,24,0,insertIfAbsent,1819916683960828,18197359,1819916683960828,18197359,success,30,10553413,7920173,18473586,18197359,1.75048,2.2976,23.6077,1034520816,,,,3654 74456,,,,,,,171948828,0,19103147,171948828,191051975,5731627,0,636771,5731627,6368399,107.062,54.7132,10502.8,,3826,2048
istree_exp9_zipf/step10052.txt,bronson_pext_bst_occ,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,48,48,48,0,insertIfAbsent,2425919474299584,24256759,2425919474299584,24256759,success,30,14193298,10653235,24846533,24256759,1.75058,2.27694,24.0396,1391405848,,,,896 32322,,,,,,,310339869,0,34492532,310339869,344832401,10344662,0,1149751,10344662,11494413,100.986,49.6531,11632,,4244,1359
istree_exp9_zipf/step10053.txt,bronson_pext_bst_occ,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,96,96,96,0,insertIfAbsent,3627434540424112,36277782,3627434540424112,36277782,success,31,21589614,16213445,37803059,36277782,1.75098,2.23751,24.7178,2116971304,,,,458 15844,,,,,,,621365697,0,69043449,621365697,690409146,20712189,0,2301448,20712189,23013638,104.885,57.6782,11582.8,,5096,948
istree_exp9_zipf/step10054.txt,bronson_pext_bst_occ,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,144,144,144,0,insertIfAbsent,4480217676682380,44799054,4480217676682380,44799054,success,32,26996515,20282118,47278633,44799054,1.75129,2.2088,25.081,2647603448,,,,162 9846,,,,,,,879998707,0,97756076,879998707,977754783,29333290,0,3258535,29333290,32591826,106.431,60.0575,12232.1,,5722,584
istree_exp9_zipf/step10055.txt,bronson_pext_bst_occ,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,190,190,190,0,insertIfAbsent,5147022819847840,51470263,5147022819847840,51470263,success,32,31337691,23552355,54890046,51470263,1.75157,2.18536,25.271,3073842576,,,,114 7404,,,,,,,1111852623,0,123537491,1111852623,1235390114,37061754,0,4117916,37061754,41179670,107.49,61.3738,12780.2,,6227,576
istree_exp9_zipf/step10056.txt,natarajan_ext_bst_lf,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,24,24,24,0,insertIfAbsent,1750920393815717,17510191,1750920393815717,17510191,success,60,17510190,17510191,35020381,17510191,2,1,31.747,1120652192,,,,3650 68590,,,,,,,156803551,0,17423335,156803551,174226886,5226785,0,580777,5226785,5807562,101.213,51.9401,11517.6,,3765,2008
istree_exp9_zipf/step10057.txt,natarajan_ext_bst_lf,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,48,48,48,0,insertIfAbsent,2325442766402058,23258942,2325442766402058,23258942,success,67,23258941,23258942,46517883,23258942,2,1,34.4666,1488572256,,,,894 30082,,,,,,,286874581,0,31873846,286874581,318748427,9562486,0,1062461,9562486,10624947,92.8768,45.4214,12585.8,,4141,1335
istree_exp9_zipf/step10058.txt,natarajan_ext_bst_lf,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,96,96,96,0,insertIfAbsent,3516357987978790,35164859,3516357987978790,35164859,success,66,35164858,35164859,70329717,35164859,2,1,34.2541,2250550944,,,,226 15090,,,,,,,590298601,0,65585905,590298601,655884506,19676620,0,2186196,19676620,21862816,97.0224,52.8012,12208.7,,4923,883
istree_exp9_zipf/step10059.txt,natarajan_ext_bst_lf,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,144,144,144,0,insertIfAbsent,4397745472570130,43973122,4397745472570130,43973122,success,71,43973121,43973122,87946243,43973122,2,1,34.6551,2814279776,,,,162 9516,,,,,,,853127825,0,94805261,853127825,947933086,28437594,0,3160175,28437594,31597769,98.7594,54.9809,12669.5,,5508,524
istree_exp9_zipf/step10060.txt,natarajan_ext_bst_lf,,reclaimer_debra,allocator_new,pool_none,30000,5,5,0,1,200000000,190,190,190,0,insertIfAbsent,5092771034384372,50922436,5092771034384372,50922436,success,64,50922435,50922436,101844871,50922436,2,1,34.2486,3259035872,,,,120 7202,,,,,,,1091321807,0,121269011,1091321807,1212590818,36377393,0,4042300,36377393,40419693,99.981,56.2125,13058,,5969,537
