filename,DS_TYPENAME,size_node,RECLAIM,ALLOC,POOL,MILLIS_TO_RUN,INS,DEL,RQ,RQSIZE,MAXKEY,PREFILL_THREADS,TOTAL_THREADS,WORK_THREADS,RQ_THREADS,INSERT_FUNC,threads_final_keysum,threads_final_size,final_keysum,final_size,validate_result,tree_stats_height,tree_stats_numInternals,tree_stats_numLeaves,tree_stats_numNodes,tree_stats_numKeys,tree_stats_avgDegreeInternal,tree_stats_avgDegreeLeaves,tree_stats_avgKeyDepth,tree_stats_sizeInBytes,sum_num_try_rebuild_at_depth_by_index,sum_num_complete_rebuild_at_depth_by_index,sum_num_help_subtree_total,first_thread_announced_epoch_by_index,sum_duration_all_ops_total,sum_duration_markAndCount_total,sum_duration_wastedWorkBuilding_total,sum_duration_buildAndReplace_total,sum_duration_rotateAndFree_total,sum_duration_traverseAndRetire_total,total_find,total_rq,total_updates,total_queries,total_ops,find_throughput,rq_throughput,update_throughput,query_throughput,total_throughput,PAPI_L2_TCM,PAPI_L3_TCM,PAPI_TOT_CYC,PAPI_RES_STL,maxresident_mb,prefill_elapsed_ms
istree_exp8_full_comparison/step10082.txt,brown_ext_ist_lf,72,reclaimer_debra,allocator_new,pool_none,30000,20,20,0,1,20000000,48,48,48,0,insertIfAbsent,99989537369685,9999680,99989537369685,9999680,success,7,1625797,11442031,13067828,9999680,8.0378,0.873943,4,313136240,160 242511 5299953 55460612 180823,78 242241 5299222 55460014 180823,249830,95718,,,,,,,585004015,0,389993036,585004015,974997051,19500133,0,12999767,19500133,32499901,26.8604,11.8541,4080.54,,2504,225
istree_exp8_full_comparison/step10083.txt,brown_ext_ist_lf,72,reclaimer_debra,allocator_new,pool_none,30000,20,20,0,1,20000000,96,96,96,0,insertIfAbsent,100004964715325,10001430,100004964715325,10001430,success,7,1724092,11651206,13375298,10001430,7.75788,0.858403,4.02012,324352176,411 432938 6319639 93813044 274207,136 432822 6317378 93810763 274202,909905,45664,,,,,,,1026605581,0,684388594,1026605581,1710994175,34220186,0,22812953,34220186,57033139,27.6924,13.6717,4603.14,,2634,226
istree_exp8_full_comparison/step10084.txt,brown_ext_ist_lf,72,reclaimer_debra,allocator_new,pool_none,30000,20,20,0,1,20000000,144,144,144,0,insertIfAbsent,100018729178647,10002877,100018729178647,10002877,success,7,1778473,11770162,13548635,10002877,7.61813,0.84985,4.03057,330621888,623 606008 5082801 128296546 321644,191 605799 5079500 128291853 321639,1866421,29488,,,,,,,1437655033,0,958490638,1437655033,2396145671,47921834,0,31949687,47921834,79871522,28.0325,14.504,4889.82,,2803,363
istree_exp8_full_comparison/step10085.txt,brown_ext_ist_lf,72,reclaimer_debra,allocator_new,pool_none,30000,20,20,0,1,20000000,190,190,190,0,insertIfAbsent,100013991164673,10001520,100013991164673,10001520,success,7,1877631,11977424,13855055,10001520,7.37901,0.835031,4.05023,341886368,852 728069 6140566 154370669 388168,230 727836 6135554 154363378 388160,2897801,22120,,,,,,,1729540359,0,1153077609,1729540359,2882617968,57651345,0,38435920,57651345,96087265,28.6359,15.2934,5332.95,,2924,405
istree_exp8_full_comparison/step10086.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,20,20,0,1,20000000,24,24,24,0,insertIfAbsent,100046813129936,10001815,100046813129936,10001815,success,9,292898,1945659,2238557,10001815,7.64279,5.14058,8,465619856,,,,5344 292112,,,,,,,462506955,0,308331003,462506955,770837958,15416898,0,10277700,15416898,25694598,19.527,6.37437,2604.46,,1576,836
istree_exp8_full_comparison/step10087.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,20,20,0,1,20000000,48,48,48,0,insertIfAbsent,100015677072564,10001372,100015677072564,10001372,success,9,307365,1966322,2273687,10001372,7.39735,5.08633,8,472926896,,,,1412 125930,,,,,,,818230835,0,545469510,818230835,1363700345,27274361,0,18182317,27274361,45456678,20.0965,6.74459,2942.82,,1705,772
istree_exp8_full_comparison/step10088.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,20,20,0,1,20000000,96,96,96,0,insertIfAbsent,99993844398964,9999722,99993844398964,9999722,success,9,319933,1959522,2279455,9999722,7.12479,5.10314,8,474126640,,,,720 60356,,,,,,,1491148854,0,994079288,1491148854,2485228142,49704961,0,33135976,49704961,82840938,21.4244,7.66227,3216.22,,2137,892
istree_exp8_full_comparison/step10089.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,20,20,0,1,20000000,144,144,144,0,insertIfAbsent,99963062977227,9996795,99963062977227,9996795,success,9,324845,1956134,2280979,9996795,7.02175,5.11049,8,474443632,,,,728 37990,,,,,,,1926183646,0,1284067539,1926183646,3210251185,64206121,0,42802251,64206121,107008372,22.5144,8.61557,3734.42,,2121,847
istree_exp8_full_comparison/step10090.txt,brown_ext_abtree_lf,208,reclaimer_debra,allocator_new,pool_none,30000,20,20,0,1,20000000,190,190,190,0,insertIfAbsent,100063402078489,10005173,100063402078489,10005173,success,9,327226,1955734,2282960,10005173,6.97671,5.11581,8,474855680,,,,616 29090,,,,,,,2187557069,0,1458443968,2187557069,3646001037,72918568,0,48614798,72918568,121533367,22.8985,9.08513,4306.08,,2263,929
istree_exp8_full_comparison/step10091.txt,bronson_pext_bst_occ,,reclaimer_debra,allocator_new,pool_none,30000,20,20,0,1,20000000,24,24,24,0,insertIfAbsent,99995087424081,9999034,99995087424081,9999034,success,29,6857903,5201169,12059072,9999034,1.75842,1.92246,23.2082,675308032,,,,4902 145596,,,,,,,225572893,0,150370674,225572893,375943567,7519096,0,5012355,7519096,12531452,30.0183,10.6474,5341.55,,1861,1451
istree_exp8_full_comparison/step10092.txt,bronson_pext_bst_occ,,reclaimer_debra,allocator_new,pool_none,30000,20,20,0,1,20000000,48,48,48,0,insertIfAbsent,100021831228668,10003234,100021831228668,10003234,success,29,6859562,5206025,12065587,10003234,1.75894,1.92147,23.2463,675672872,,,,1216 65986,,,,,,,423378852,0,282301502,423378852,705680354,14112628,0,9410050,14112628,23522678,30.6632,10.56,5690.16,,1892,1041
istree_exp8_full_comparison/step10093.txt,bronson_pext_bst_occ,,reclaimer_debra,allocator_new,pool_none,30000,20,20,0,1,20000000,96,96,96,0,insertIfAbsent,100025311036202,10000677,100025311036202,10000677,success,29,6858435,5202272,12060707,10000677,1.75852,1.92237,23.2568,675399592,,,,292 33578,,,,,,,880004524,0,586677342,880004524,1466681866,29333484,0,19555911,29333484,48889395,31.3602,11.1971,5469.36,,2056,766
istree_exp8_full_comparison/step10094.txt,bronson_pext_bst_occ,,reclaimer_debra,allocator_new,pool_none,30000,20,20,0,1,20000000,144,144,144,0,insertIfAbsent,100056610850082,10003504,100056610850082,10003504,success,29,6859414,5203079,12062493,10003504,1.75853,1.92261,23.2118,675499608,,,,192 21770,,,,,,,1291988744,0,861342869,1291988744,2153331613,43066291,0,28711428,43066291,71777720,32.14,11.8292,5579.71,,2426,476
istree_exp8_full_comparison/step10095.txt,bronson_pext_bst_occ,,reclaimer_debra,allocator_new,pool_none,30000,20,20,0,1,20000000,190,190,190,0,insertIfAbsent,99976800262830,9997367,99976800262830,9997367,success,29,6858199,5203970,12062169,9997367,1.7588,1.9211,23.193,675481464,,,,152 16664,,,,,,,1665127932,0,1110022508,1665127932,2775150440,55504264,0,37000750,55504264,92505014,32.6615,12.2923,5710.87,,2521,472
istree_exp8_full_comparison/step10096.txt,natarajan_ext_bst_lf,,reclaimer_debra,allocator_new,pool_none,30000,20,20,0,1,20000000,24,24,24,0,insertIfAbsent,99992225952310,10000674,99992225952310,10000674,success,56,10000673,10000674,20001347,10000674,2,1,30.5693,640043104,,,,4920 121832,,,,,,,186812883,0,124530091,186812883,311342974,6227096,0,4151003,6227096,10378099,26.0752,9.7837,6451.08,,1750,1501
istree_exp8_full_comparison/step10097.txt,natarajan_ext_bst_lf,,reclaimer_debra,allocator_new,pool_none,30000,20,20,0,1,20000000,48,48,48,0,insertIfAbsent,99991292820850,10000146,99991292820850,10000146,success,59,10000145,10000146,20000291,10000146,2,1,30.6089,640009312,,,,1242 56436,,,,,,,360466746,0,240318760,360466746,600785506,12015558,0,8010625,12015558,20026183,26.0231,9.59579,6684.63,,1820,1066
istree_exp8_full_comparison/step10098.txt,natarajan_ext_bst_lf,,reclaimer_debra,allocator_new,pool_none,30000,20,20,0,1,20000000,96,96,96,0,insertIfAbsent,100019190850691,10000818,100019190850691,10000818,success,59,10000817,10000818,20001635,10000818,2,1,30.6615,640052320,,,,296 29518,,,,,,,759029954,0,506047918,759029954,1265077872,25300998,0,16868263,25300998,42169262,27.5391,10.6226,6343.19,,2279,781
istree_exp8_full_comparison/step10099.txt,natarajan_ext_bst_lf,,reclaimer_debra,allocator_new,pool_none,30000,20,20,0,1,20000000,144,144,144,0,insertIfAbsent,99990051306163,10000052,99990051306163,10000052,success,57,10000051,10000052,20000103,10000052,2,1,30.4517,640003296,,,,210 18924,,,,,,,1065685658,0,710440229,1065685658,1776125887,35522855,0,23681340,35522855,59204196,28.6449,11.5471,6771.6,,2351,454
istree_exp8_full_comparison/step10100.txt,natarajan_ext_bst_lf,,reclaimer_debra,allocator_new,pool_none,30000,20,20,0,1,20000000,190,190,190,0,insertIfAbsent,100015612285669,10000925,100015612285669,10000925,success,58,10000924,10000925,20001849,10000925,2,1,30.4321,640059168,,,,152 14186,,,,,,,1283171002,0,855438082,1283171002,2138609084,42772366,0,28514602,42772366,71286969,29.1526,12.085,7394.94,,2322,454
